Platform,Organization,Space,"App Name","Build Pack","Build Pack Version",SDK,"Spring Boot",Angular,React,Dependencies
ap01,org_8,prod,"cea19b38-f660-4108-8e93-6676085a722f",java,4.74.0,17.0.13,2.7.4,,,
ap01,org_8,prod,"85cc5c94-b278-49c8-a0f3-6e9397b22e37",java,4.74.0,17.0.13,2.7.4,,,
ap01,org_8,prod,"3c59988a-b613-4794-a1b8-bbe1bba5386c",java,4.70.0,11.0.23,2.3.10.RELEASE,,,
ap01,org_8,prod,"8e0a5c90-f093-4b6a-a3fd-e8e5226ebb81",java,4.73.0,21.0.4,3.2.3,,,
ap01,org_8,prod,"fb3820ee-69b4-455a-ad8b-69c504f0cc36",java,4.73.0,11.0.24,2.2.6.RELEASE,,,
ap01,org_8,prod,"95345aff-4187-49f0-b402-77554b86b0bc",java,4.73.0,17.0.12,2.5.5,,,
ap01,org_8,prod,"6e058555-12e3-4ad8-95eb-f7dd96aff2c9",java,4.74.0,21.0.5,3.2.4,,,
ap01,org_8,prod,"4cbd5812-bbaf-4b7c-848a-89470b840b1d",java,4.74.0,11.0.25,2.6.2,,,
ap01,org_8,prod,"71823a5e-06fc-481e-8f54-b3610dc27e55",java,4.73.0,11.0.24,2.2.6.RELEASE,,,
ap01,org_8,prod,"20bd489f-48e1-4d7a-b6bc-ff180e36ac8b",java,4.72.0,21.0.4,3.2.6,,,
ap01,org_8,prod,"e49a83a1-4e4e-425b-a13a-ee851f610621",java,4.70.0,11.0.23,2.1.6.RELEASE,,,
ap01,org_8,prod,"87b56c4e-ea59-430c-a01f-21b0a93bb5a8",java,4.70.0,11.0.23,2.2.6.RELEASE,,,
ap01,org_8,prod,"77ae6212-bed7-4a6e-aa30-921acb2d9197",java,4.73.0,11.0.24,2.3.4.RELEASE,,,
ap01,org_8,prod,"a3f2bfda-11a2-458f-a707-5f5c1b06fe5b",java,4.73.0,11.0.24,2.2.2.RELEASE,,,
ap01,org_8,prod,"42b37c9e-c6bf-41f5-be67-141ed95ed312",java,4.74.0,21.0.5,3.3.0,,,
ap01,org_8,prod,"d1a8306e-11f3-4215-9ef7-513347236db6",java,4.73.0,11.0.24,2.2.6.RELEASE,,,
ap01,org_8,prod,"3e4ebe19-3980-400d-b565-fc6c3b77572a",java,4.73.0,17.0.12,2.5.5,,,
ap01,org_8,prod,"e2d32eaa-e6b9-4307-af19-3fc3c12465e5",java,4.73.0,1.8.0_422,2.5.5,,,
ap01,org_8,prod,"cd118d97-76a3-4663-945e-8ae9a4a081c6",java,4.72.0,11.0.24,2.6.5,,,
ap01,org_8,prod,"6e29b333-1459-4ae0-adf9-732c81bc709f",binary,1.0.40,,,,,
ap01,org_8,prod,"2f3a3254-abed-4715-84e3-e7d572d00723",binary,1.0.40,,,,,
ap01,org_8,prod,"f7fb912f-1086-4189-8bfb-c32ea0ec1a02",java,4.41,1.8.0_302,2.1.6.RELEASE,,,
ap01,org_8,prod,"9ce5ac7c-8100-4417-a1cb-ce9f813cd8a1",binary,1.0.40,,,,,
ap01,org_9,iso,"7a6d2098-21a8-4f94-a8f5-b310e395b4b6",java,4.66.0,1.8.0_402,2.2.2.RELEASE,,,
ap01,org_9,iso,"b8db55fa-d47e-4333-8dd1-3d04dbb5efe7",java,4.74.0,17.0.13,2.2.2.RELEASE,,,
ap01,org_9,prod,"50afcf6a-315a-48ea-b3db-79ed9f3351e5",java,4.60.0,17.0.7,2.6.2,,,
ap01,org_9,prod,"ae64f759-f92c-43f5-a389-fdca427d53d4",java,4.73.0,1.8.0_422,2.3.4.RELEASE,,,
ap01,org_9,prod,"4047f385-0c8f-4877-87f8-1c0676c9c65c",binary,1.0.36,,,,,
ap01,org_10,iso,"8e2c0aa5-8cf3-4896-a122-a1b3ebba1e69",dotnet-core,8.0.302,net6.0,,,,
ap01,org_10,iso,"8e5e4890-0585-4e81-9d4f-2cc9ba57dc97",java,4.70.0,11.0.23,2.2.2.RELEASE,,,
ap01,org_10,iso,"66d7b2da-0a09-43b4-bd5e-ddc39e44f792",java,4.63.0,11.0.21,2.2.2.RELEASE,,,
ap01,org_52,prod,"c58db975-4644-4a12-82ad-97caec289068",python,1.8.15,,,,,
ap01,org_52,prod,"0618f9ed-6c3c-4375-95f0-a12cb8539d04",python,1.8.27,,,,,
ap01,org_52,prod,"68637989-61e1-46c0-b4cf-a2e919ac9a47",python,1.8.27,,,,,
ap01,org_52,prod,"944acc8a-055b-46f9-b1d7-7e85919c9902",python,1.8.27,,,,,
ap01,org_52,prod,"4b998ed7-6954-42f2-b3cf-78c067d54f69",nodejs,1.8.21,,,,,
ap01,org_53,prod,"64f07c6a-e317-4a7d-ad27-c12d8622e983",java,4.65.0,17.0.9,2.6.2,,,
ap01,org_53,prod,"042b5723-8bac-4a1d-810d-305718ecbcb8",java,4.70.0,17.0.11,2.6.2,,,
ap01,org_54,iso,"daf08425-d1ae-4771-8d3e-4a14a7599113",nodejs,1.8.6,,,,,
ap01,org_54,iso,"370df1d4-5cb2-4375-b989-756024fcad01",staticfile,1.6.17,,,,,
ap01,org_54,iso,"8319198e-ce22-4987-a336-103808827ab0",staticfile,1.6.17,,,,,
ap01,org_54,iso,"6e6180f2-d287-4eac-b11d-00fc1ec4412e",staticfile,1.6.17,,,,,
ap01,org_54,prod,"41aa08f9-88d4-4f6c-a779-b5e03fbbf557",staticfile,1.6.17,,,,,
ap01,org_11,iso,"dbda0858-9fe3-449a-a629-9364a306ed80",java,4.60.0,1.8.0_372,2.3.1.RELEASE,,,
ap01,org_11,iso,"7d28355c-55ea-48ec-b51b-f30f44c53831",java,4.60.0,1.8.0_372,2.3.1.RELEASE,,,
ap01,org_11,iso-pci,"dae1e6e5-2e0f-4012-97a5-1eafb8bbba8b",java,4.74.0,17.0.13,2.7.7,,,
ap01,org_11,iso-pci,"955780a3-a60b-4d07-9704-2a425377a74e",java,4.74.0,17.0.13,2.7.7,,,
ap01,org_11,iso-pci,"14c67789-fbd5-43af-9b29-886f2248cdb1",java,4.65.0,17.0.9,2.7.7,,,
ap01,org_11,iso-pci,"4920ae82-16df-4f65-a3df-087c4c5e2a4f",java,4.60.0,11.0.19,2.3.1.RELEASE,,,
ap01,org_11,iso-pci,"ff597699-acc2-47e1-8b9e-c0e53e66d88c",java,4.74.0,17.0.13,3.0.1,,,
ap01,org_11,iso-pci,"a6fd941d-6a54-4045-8473-851824d9a5fa",java,4.62.0,17.0.8,3.0.1,,,
ap01,org_11,iso-pci,"9e078627-8e2b-4404-b58e-9cc52089b358",java,4.62.0,17.0.8,3.0.1,,,
ap01,org_11,iso-pci,"57d56060-e879-4314-a464-1b5d104dcf0c",java,4.74.0,17.0.13,2.7.7,,,
ap01,org_11,iso-pci,"f2fca81a-827e-43f8-a228-2e88305623ac",java,4.65.0,17.0.9,3.0.1,,,
ap01,org_11,iso-pci,"c08e2ad8-c3fa-4e38-a367-b4e2de1920ab",java,4.74.0,17.0.13,3.0.1,,,
ap01,org_11,iso-pci,"5908b1bd-f2e1-4b08-a9f4-95a7aa99c592",binary,1.0.36,,,,,
ap01,org_11,iso-pci,"bcc6f1ab-77e2-4e16-94b6-59d21af82e00",java,4.60.0,17.0.7,2.7.7,,,
ap01,org_11,iso-pci,"bfe4fa21-d97d-4187-898a-a9789c85e808",java,4.74.0,17.0.13,3.0.1,,,
ap01,org_11,iso-pci,"f1c21b7a-6dc5-4b5a-a8ec-56a99661d44b",java,4.73.0,17.0.12,3.0.10,,,
ap01,org_12,iso,"7035c008-2198-41d9-9d5d-ac4530c71f05",nodejs,1.8.24,18.19.1,,17.3.9,,
ap01,org_12,iso,"ddd09be7-772b-4a06-8e8c-b088b82e1b43",nodejs,1.8.24,18.19.1,,17.3.9,,
ap01,org_12,iso,"29352f55-a29b-42c6-88ad-35b4caf43a60",nodejs,1.8.24,18.19.1,,17.3.9,,
ap01,org_12,iso,"bfb8e96e-47d2-4b0e-b3eb-f82a8a218060",nodejs,1.8.24,18.19.1,,17.3.9,,
ap01,org_12,iso-auth,"ef3412cd-47c6-4d77-8052-83876b8fbb23",nodejs,1.8.15,,,,18.2.0,
ap01,org_12,iso-auth,"31f8c2e1-a112-49d0-9fa0-2ad8306be045",nodejs,1.8.15,,,,17.0.2,
ap01,org_12,iso-auth,"13d0fa32-f251-4371-9729-91b6757cfc69",nodejs,1.8.15,,,,18.2.0,
ap01,org_12,iso-auth,"a3ef4d09-a25e-4fe7-9190-d04fa0c761b4",nodejs,1.8.15,,,,17.0.2,
ap01,org_12,iso-auth,"5b0096f6-2ba7-4000-abf0-91f8019a8692",nodejs,1.8.24,18.19.1,,17.3.9,,
ap01,org_12,iso-auth,"523d6368-8375-4ed1-9093-acfc4ff97b49",nodejs,1.8.24,18.19.1,,17.3.9,,
ap01,org_12,iso-auth,"9e6be39d-850e-4333-9b70-06bb7ef2d4ff",nodejs,1.8.24,18.19.1,,17.3.9,,
ap01,org_12,iso-auth,"094c9d02-fb72-43a2-94d1-bf4efd9c244d",nodejs,1.8.24,18.19.1,,17.3.9,,
ap01,org_12,iso-auth,"3218acaa-168e-4ed2-831b-fdae752aa0e3",nodejs,1.8.24,18.19.1,,17.3.9,,
ap01,org_12,iso-auth,"08df84b0-2259-4e6f-ba10-13f8d2ee5921",java,4.70.0,17.0.11,2.7.16,,,
ap01,org_12,iso-auth,"6cf6fd4e-119d-445d-a763-6299c2bb8949",java,4.74.0,17.0.13,3.2.5,,,
ap01,org_12,iso-auth,"dfb42ce1-1806-465c-a666-7f6d94a7bce0",java,4.73.0,17.0.12,2.7.2,,,
ap01,org_12,iso-auth,"7e904eca-75f6-495d-b977-e2bcb7368df8",java,4.74.0,17.0.13,2.7.16,,,
ap01,org_12,iso-auth,"f2c70930-e3c6-4290-9538-feb371c8d49d",java,4.70.0,17.0.11,3.2.5,,,
ap01,org_12,iso-auth,"ab4a9f99-2a6e-4111-b2ad-3d77d8ed39b3",java,4.72.0,17.0.12,3.2.5,,,
ap01,org_12,iso-auth,"d07ca582-8c71-419c-8edb-2b9578653209",java,4.73.0,17.0.12,3.2.5,,,
ap01,org_12,iso-auth,"8b52cc0b-2298-49ed-aa67-c862b3f95d2e",java,4.72.0,17.0.12,3.2.5,,,
ap01,org_12,iso-auth,"785bea80-691e-4a76-844f-69451768c2e8",nodejs,1.8.15,,,,17.0.2,
ap01,org_12,iso-auth,"ada72692-54d1-4118-9aa1-4b91b602a8e6",nodejs,1.8.15,,,,17.0.2,
ap01,org_12,prod,"175b9b12-19a4-4796-b3c4-a456b37d3459",nodejs,1.8.30,20.11,,,,
ap01,org_12,prod,"8ab32a56-fd6e-45d8-9fd4-c75a85b39699",nodejs,1.8.15,,,,18.2.0,
ap01,org_12,prod,"e77cd9ae-7ea2-4fa0-bdf9-7677d1124a71",nodejs,1.8.15,,,,17.0.2,
ap01,org_12,prod,"87a384ea-ef4f-4f9d-b819-c6482480b409",java,4.67.1,17.0.10,2.7.18,,,
ap01,org_12,prod,"06574a3f-b802-45c4-a384-9891baef0b66",java,4.74.0,17.0.13,2.7.16,,,
ap01,org_12,prod,"72da8140-8953-416f-b0eb-b9e65086f5c6",java,4.70.0,17.0.11,3.2.5,,,
ap01,org_12,prod,"33758a02-9f0d-4a36-94f1-22f1e4539d73",java,4.70.0,17.0.11,2.5.0,,,
ap01,org_12,prod,"71b5b19b-92de-4346-b8ba-742f5b06ba61",java,4.73.0,17.0.12,2.7.17,,,
ap01,org_12,prod,"91731592-ba56-4b70-9330-7df96f16f978",java,4.74.0,17.0.13,3.2.5,,,
ap01,org_12,prod,"24fb2ed1-62d9-459d-b1b9-52e3b95fa2ea",java,4.73.0,17.0.12,3.2.5,,,
ap01,org_12,prod,"c245cbb4-a14b-4c1c-8b1b-16ae4f227db9",java,4.74.0,17.0.13,3.2.5,,,
ap01,org_12,prod,"7a9291d7-1270-48cc-b71f-4b277c7ba454",nodejs,1.8.0,,,,17.0.2,
ap01,org_12,prod,"20bfdc30-a43e-46b8-98d9-7a71ff7ef763",java,4.73.0,17.0.12,2.7.17,,,
ap01,org_12,prod,"c964dafd-6cd5-440e-bffc-00b4b7fe75c9",java,4.61.1,11.0.20,2.3.7.RELEASE,,,
ap01,org_12,prod,"4c7e55cd-d25b-442c-ab57-063902ed13bf",java,4.54,11.0.18,2.3.7.RELEASE,,,
ap01,org_12,prod,"40be515b-3e15-4cb9-8980-583fd79aed22",java,4.61.1,11.0.20,2.3.7.RELEASE,,,
ap01,org_12,prod,"fb00b9b6-44ca-419f-9395-9bc71ce308af",java,4.67.1,11.0.22,2.3.7.RELEASE,,,
ap01,org_12,prod,"b023472f-ca95-4f27-b6d6-05b9b93b0442",java,4.73.0,11.0.24,2.3.7.RELEASE,,,
ap01,org_12,prod,"f9515c96-06bf-4e68-9f47-ddb5f86646dd",java,4.67.1,11.0.22,2.3.7.RELEASE,,,
ap01,org_12,prod,"45c1bfd9-7339-47d2-8eee-c3a25bc56ab7",java,4.56,11.0.18,2.3.7.RELEASE,,,
ap01,org_12,prod,"399a3e73-992b-4f62-b568-80f5e4c9aec1",java,4.54,11.0.18,2.3.7.RELEASE,,,
ap01,org_12,prod,"e99a512d-b625-437e-9288-efc608ea039b",java,4.67.1,17.0.10,3.2.5,,,
ap01,org_12,prod,"822cbd79-9974-44b6-be5e-44a131225728",java,4.70.0,17.0.11,2.5.15,,,
ap01,org_12,prod,"8e79eee2-67f1-42bd-9124-37fd9f303f15",java,4.70.0,17.0.11,2.5.15,,,
ap01,org_12,prod,"7a60d600-ea7a-4e63-9186-814100000b3f",java,4.74.0,17.0.13,3.2.5,,,
ap01,org_12,prod,"d21768ee-6ccc-496c-b0af-a9f45ccccf2f",java,4.73.0,17.0.12,3.2.5,,,
ap01,org_12,prod,"280bc6f3-aef9-4e2a-87b5-d2a4d5627d63",java,4.73.0,17.0.12,2.7.2,,,
ap01,org_12,prod,"2cc2a98e-d3a3-40a6-bdf6-ab33573d8603",java,4.74.0,17.0.13,2.7.16,,,
ap01,org_12,prod,"b189c805-f983-49a7-a4ec-20fa6433654f",java,4.73.0,17.0.12,3.2.5,,,
ap01,org_12,prod,"8aea1039-9439-4c9c-8909-001dd19ce06f",java,4.66.0,11.0.22,2.3.7.RELEASE,,,
ap01,org_12,prod,"28b2f580-b1f1-4d1d-ba61-4a161dd6bf2f",java,4.67.1,11.0.22,2.3.7.RELEASE,,,
ap01,org_12,prod,"473e8f56-666e-4ab3-95e2-9eb29ea0aee5",java,4.67.1,11.0.22,2.3.7.RELEASE,,,
ap01,org_12,prod,"7d7c558c-8fdf-4172-a7dc-17a1bcee17d2",java,4.73.0,17.0.12,3.2.5,,,
ap01,org_12,prod,"2e27371c-8f95-4882-8713-22fe9b0d75b7",nodejs,1.8.27,20.11,,,,
ap01,org_12,prod,"e758e771-ff58-468b-81f6-95c88c292e7a",nodejs,1.8.15,,,,17.0.2,
ap01,org_12,prod,"90449aa1-a9cb-437c-9e62-533dedb8f8d5",java,4.72.0,17.0.12,2.7.16,,,
ap01,org_12,prod,"354f788a-f8d7-43f0-bdeb-d66f6826405e",java,4.74.0,17.0.13,2.7.17,,,
ap01,org_12,prod,"444517f7-f7d3-49e4-839e-5a40ceaa10f4",java,4.70.0,17.0.11,3.2.1,,,
ap01,org_12,prod,"938112cc-10cf-4dd9-a7a5-6d30520487d9",java,4.70.0,17.0.11,3.2.4,,,
ap01,org_12,prod,"3157cce2-e397-4d54-a9af-22e97b88f21b",java,4.70.0,17.0.11,3.2.2,,,
ap01,org_12,prod,"b832a084-191c-4572-8d7f-8b86fc57bb12",java,4.71.0,17.0.11,3.2.2,,,
ap01,org_12,prod,"daf8d3b7-3321-46b4-892b-97ca8d8366fa",java,4.73.0,17.0.12,3.2.8,,,
ap01,org_12,prod,"76cac992-928c-442d-a55d-fbaa7ba9ad18",binary,1.1.5,,,,,
ap01,org_12,prod,"c4469405-7284-4c9b-8dbe-2a29f069ceea",binary,1.0.45,,,,,
ap01,org_12,prod,"cb71738c-0333-48b0-b381-ec1cd751169c",binary,1.1.5,,,,,
ap01,org_12,prod,"8f4f9183-a405-4a50-b43f-7aa82be32c7e",binary,1.1.5,,,,,
ap01,org_12,prod,"8f03912a-9f8a-4158-8969-3a37fb089fdb",binary,1.1.5,,,,,
ap01,org_12,prod,"5908f34e-7664-4728-bcec-60f885c89825",binary,1.1.5,,,,,
ap01,org_12,prod,"111e85dc-c6b5-427a-80cb-42bd72cc0782",binary,1.1.5,,,,,
ap01,org_12,prod,"17da7abe-631d-4421-a1bd-9edd16f9c319",binary,1.1.5,,,,,
ap01,org_12,prod-auth,"a2c3f215-a8b4-4f75-b582-ecc3c0e04896",nodejs,1.8.30,20.11,,,,
ap01,org_12,prod-auth,"3ed174f5-2d55-4541-ba11-72ac89db7b9c",nodejs,1.8.0,,,,17.0.2,
ap01,org_12,prod-auth,"8f10e30a-f243-4c20-a0d7-729178456a47",java,4.74.0,17.0.13,2.7.17,,,
ap01,org_12,prod-auth,"bb8e01e6-a61a-4cb9-ba7f-b74bd99e58d0",java,4.67.1,17.0.10,2.7.18,,,
ap01,org_12,prod-auth,"889d51eb-a421-4525-9d55-6ce4ccf44f6f",nodejs,1.8.30,20.11,,,,
ap01,org_12,prod-auth,"d700c806-897f-4474-bba5-2876dd690fa2",java,4.72.0,17.0.12,2.7.16,,,
ap01,org_12,prod-auth,"31ac5389-61d2-4084-90e7-ba91b1e96580",java,4.70.0,11.0.23,2.3.7.RELEASE,,,
ap01,org_12,prod-auth,"ec9f1f4d-d822-4aa3-9ecb-a47e382329e7",java,4.61.1,11.0.20,2.3.7.RELEASE,,,
ap01,org_12,prod-auth,"83950f14-6141-49b3-84b8-af024d6caa44",java,4.54,11.0.18,2.3.7.RELEASE,,,
ap01,org_12,prod-auth,"c3e8b9d0-1cf9-4fe7-a51a-9236c647917f",java,4.61.1,11.0.20,2.3.7.RELEASE,,,
ap01,org_12,prod-auth,"27c223b8-d937-42da-88f3-a8631c663aad",java,4.70.0,11.0.23,2.3.7.RELEASE,,,
ap01,org_12,prod-auth,"5e483d10-d356-4bf0-b035-66f02bb94b72",java,4.73.0,11.0.24,2.3.7.RELEASE,,,
ap01,org_12,prod-auth,"f98ff11a-8d38-4acf-bb25-e53667e2a574",java,4.67.1,11.0.22,2.3.7.RELEASE,,,
ap01,org_12,prod-auth,"099f8de1-52dc-4ba7-9a2d-915973812a8a",java,4.67.1,11.0.22,2.3.7.RELEASE,,,
ap01,org_12,prod-auth,"19197f21-d0c7-4830-b448-84b05d7d7786",java,4.54,11.0.18,2.3.7.RELEASE,,,
ap01,org_12,prod-auth,"60e62994-c05e-478a-845f-9aefe9e18fe3",java,4.70.0,17.0.11,3.2.1,,,
ap01,org_12,prod-auth,"9f228aca-aeea-4dae-b3f4-0517928dc7c5",java,4.70.0,17.0.11,3.2.4,,,
ap01,org_12,prod-auth,"15a56694-1461-4554-998c-c5d34e1fa78d",java,4.70.0,17.0.11,3.2.2,,,
ap01,org_12,prod-auth,"c39649fe-eaa8-46c0-8f48-8471951f9e48",java,4.71.0,17.0.11,3.2.2,,,
ap01,org_12,prod-auth,"9c44febc-afb6-4443-abc2-c72ce4d7d672",java,4.73.0,17.0.12,3.2.8,,,
ap01,org_12,prod-auth,"e6669be3-0600-4749-a2e8-633dd6222cd0",binary,1.1.5,,,,,
ap01,org_55,iso,"99dd8f29-01b1-4c23-9223-5e2c145823eb",java,4.74.0,21.0.5,3.3.5,,,
ap01,org_55,iso,"02ad8af6-ff87-44af-883f-09114113789c",java,4.74.0,21.0.5,3.3.5,,,
ap01,org_55,iso,"678b7f19-fe30-47c8-94a9-4aea11c2d005",java,4.74.0,21.0.5,3.3.5,,,
ap01,org_55,prod,"0f6e0e26-7adc-4a9b-ae59-d74884fada1a",java,4.73.0,21.0.4,3.3.4,,,
ap01,org_55,prod,"c6c2463f-a25a-4d09-97f9-d2dc0852fd8c",java,4.74.0,21.0.5,3.3.5,,,
ap01,org_55,prod,"a0869eec-e178-4cca-bf22-4bc17b0f6982",java,4.74.0,21.0.5,3.3.5,,,
ap01,org_55,prod,"88ec92d5-c3b5-4393-9940-dea3e9110895",java,4.74.0,21.0.5,3.3.5,,,
ap01,org_55,prod,"c938cb63-f991-4634-9b25-1353908e9e1d",java,4.74.0,21.0.5,3.3.5,,,
ap01,org_55,prod,"78829470-b001-455f-bbb6-4c9d47bf6beb",nodejs,1.8.29,20.0.021.0.0,,,18.2.0,
ap01,org_55,prod,"bf8535ef-3cd5-4ab9-a281-89f70c578214",java,4.74.0,21.0.5,3.3.5,,,
ap01,org_55,prod,"98f7403e-8094-4340-91f4-beae0c42d82b",staticfile,1.6.11,,,,,
ap01,org_55,prod,"9d405dc1-a380-4635-9c92-f4663b009e8a",java,4.74.0,21.0.5,3.3.5,,,
ap01,org_55,prod,"6db0ba07-d879-4de6-afb3-be1100031844",java,4.74.0,21.0.5,3.3.5,,,
ap01,org_55,prod,"dd4f8898-63bf-415d-a081-dd06e6fdeb55",java,4.74.0,21.0.5,3.3.5,,,
ap01,org_55,prod,"88725ede-3651-4447-934f-860579f10ca9",java,4.74.0,21.0.5,3.3.5,,,
ap01,org_55,prod,"3288d294-4beb-4d91-a631-1f344f079d05",java,4.74.0,21.0.5,3.3.5,,,
ap01,org_55,prod,"53257db8-2d42-478d-97b6-b69417cc1a35",java,4.63.1,17.0.9,3.1.6,,,
ap01,org_55,prod,"e55fcfa4-fbad-4f55-b655-7040d9b327ec",java,4.74.0,21.0.5,3.3.5,,,
ap01,org_55,prod,"e798d52d-7c5c-412e-8549-900dc448c328",java,4.74.0,21.0.5,3.3.5,,,
ap01,org_55,prod,"527c6fa0-0fcb-45db-8d37-1a55556e467a",java,4.70.0,17.0.11,3.0.7,,,
ap01,org_55,prod,"08a5e58f-58f7-4d15-be5d-5285e3fc2978",java,4.74.0,21.0.5,3.3.5,,,
ap01,org_55,prod,"7838c7e9-0c04-4bd7-ad13-f15175213064",java,4.74.0,21.0.5,3.3.5,,,
ap01,org_55,prod,"ce91826d-3c4e-41a7-a04a-086e9b2793db",java,4.74.0,21.0.5,3.3.5,,,
ap01,org_55,prod,"adb1856a-c327-4d27-8e15-4a67019297e4",java,4.74.0,21.0.5,3.3.5,,,
ap01,org_55,prod,"6c7aca69-8747-4eb2-aa3d-52fc64218037",java,4.62.0,17.0.8,3.1.3,,,
ap01,org_55,prod,"05a78f15-753b-41b3-9b65-0d147bb136fc",java,4.74.0,21.0.5,3.3.5,,,
ap01,org_55,prod,"007d8939-35f7-4974-8bc8-189a2a117616",java,4.74.0,21.0.5,3.3.5,,,
ap01,org_55,prod,"8a7248ed-7863-40c5-960c-c897fc2c6d67",java,4.70.0,21.0.3,3.3.0,,,
ap01,org_55,prod,"e58b195a-09db-46a0-ab40-4dc07939344d",java,4.72.0,21.0.4,3.3.2,,,
ap01,org_55,prod,"ce4c8ba3-c71e-4ee4-9d72-2c2c9ab3d980",java,4.59.0,17.0.7,2.7.5,,,
ap01,org_55,prod,"ca34cf1a-cf7c-49da-b443-c8e4e740a297",java,4.67.1,21.0.2,3.2.4,,,
ap01,org_55,prod,"dc9f002a-f156-4136-8a9b-1980a3a3ffb8",java,4.59.0,11.0.19,2.6.7,,,
ap01,org_55,prod,"fbb4d834-5832-49aa-9c7c-798b48a68bcd",java,4.59.0,11.0.19,2.6.7,,,
ap01,org_55,prod,"ae964392-d74b-4111-9661-5f7648678dbd",java,4.73.0,21.0.4,3.3.4,,,
ap01,org_55,prod,"3dfc9bf3-8251-4de8-aa87-e22a4e2e7434",java,4.59.0,17.0.7,3.1.0,,,
ap01,org_55,prod,"c01d1f10-681f-4ded-b976-8ee377e0eebe",java,4.74.0,21.0.5,3.3.5,,,
ap01,org_55,prod,"a4395488-df56-4225-8b46-d00290f8bc0c",java,4.73.0,21.0.4,3.3.5,,,
ap01,org_55,prod,"225cc120-079c-4aee-8899-60296b3dc22f",java,4.59.0,17.0.7,3.1.0,,,
ap01,org_55,prod,"e4c61195-0bc6-4f5f-841d-0fb9aaf31052",java,4.59.0,17.0.7,3.1.0,,,
ap01,org_55,prod,"f9ebb138-079b-4776-94ec-7e83bda7b487",java,4.72.0,21.0.4,3.3.2,,,
ap01,org_55,prod,"4017f341-1f1b-4bf9-ac09-717adae137ac",java,4.74.0,17.0.13,3.1.1,,,
ap01,org_55,prod,"a6869fe4-59d7-472a-8c58-bf4c61c9334a",java,4.67.1,17.0.10,3.0.4,,,
ap01,org_55,prod,"8217a7b3-c054-4731-b35e-ab0200be5f2e",java,4.74.0,21.0.5,3.2.5,,,
ap01,org_55,prod,"0f5bf00c-06f9-4402-afc2-0a354caba478",java,4.74.0,21.0.5,3.3.0,,,
ap01,org_55,prod,"e6b3214d-c784-494d-970a-fe42f794a670",java,4.74.0,21.0.5,3.3.5,,,
ap01,org_55,prod,"cbf49052-419b-4d06-a689-69a8fbb08ef8",java,4.67.1,21.0.2,3.2.3,,,
ap01,org_55,prod,"9864c6ca-99dc-4587-a12f-67f1bf79f8c2",java,4.63.1,17.0.9,3.1.1,,,
ap01,org_55,prod,"62872b2d-3ef0-4361-b423-bc8a8dd32b52",java,4.59.0,17.0.7,3.0.4,,,
ap01,org_55,prod,"5b576fcf-5ee2-4aa7-90c3-e5b4b2fa9056",java,4.74.0,21.0.5,3.3.5,,,
ap01,org_55,prod,"2075204a-49ca-4623-a3c2-3c336732acd6",java,4.74.0,21.0.5,3.3.5,,,
ap01,org_55,prod,"51e51103-8035-413a-a377-6dabbe605c19",java,4.70.0,17.0.11,3.1.2,,,
ap01,org_55,prod,"5bea1059-e09c-4736-9cb1-35d552baae6e",java,4.73.0,21.0.4,3.3.2,,,
ap01,org_55,prod,"6842bbf3-6f92-4e7b-9397-e71990be356f",java,4.74.0,21.0.5,3.3.5,,,
ap01,org_55,prod,"0113b9c2-1ef5-44ce-9075-d2a6e41c753f",java,4.62.0,17.0.8,3.1.2,,,
ap01,org_55,prod,"6b561ad1-3b57-4ffa-b8ee-59fd378aca90",java,4.59.0,11.0.19,2.5.5,,,
ap01,org_55,prod,"901683b0-f5d4-4719-b733-d37e9062cc3a",java,4.73.0,21.0.4,3.3.1,,,
ap01,org_55,prod,"4a2b86e6-21f2-4913-bc34-2b172b5f791d",java,4.70.0,21.0.3,3.3.0,,,
ap01,org_55,prod,"21bbd25f-00f4-4596-9230-1abe93f828ef",java,4.66.0,17.0.10,3.1.6,,,
ap01,org_55,prod,"058f76f9-f34f-48f1-876c-09d739bac5f2",java,4.67.1,17.0.10,3.0.5,,,
ap01,org_55,prod,"d04a8ede-ef9b-4fbe-a1eb-e45109c9ede0",java,4.74.0,21.0.5,3.3.5,,,
ap01,org_55,prod,"0bacf9d1-0fb2-4d04-a112-7e8a46acb276",java,4.59.0,17.0.7,3.1.0,,,
ap01,org_55,prod,"d00dfab2-578d-40ac-8e83-d1b18480842b",java,4.67.1,17.0.10,3.1.6,,,
ap01,org_55,prod,"b4b40642-a589-489a-84e0-264d421fff71",java,4.70.0,21.0.3,3.2.4,,,
ap01,org_55,prod,"7592bd22-3b92-480a-988a-50d9a0ed944d",java,4.67.1,17.0.10,3.0.5,,,
ap01,org_55,prod,"300ed876-12c1-4ff0-ba56-23ce46135f4d",java,4.73.0,21.0.4,3.3.4,,,
ap01,org_55,prod,"90ee9825-e571-4ea7-a4d5-55c144864d37",java,4.74.0,21.0.5,3.3.5,,,
ap01,org_55,prod,"dfc3e246-60e1-4470-ab96-974c9960495f",java,4.74.0,21.0.5,3.3.5,,,
ap01,org_56,iso,"cd66f2fc-1a93-4d4e-9a1a-169ab8bdd879",nodejs,1.8.15,16.20.1,,15.0.4,,
ap01,org_56,iso,"6e97af6e-c077-4f5b-830a-6fcbc489e61f",nodejs,1.8.1,14.20.0,,,,
